primary_title,runtime_minutes,genres,average_rating,num_votes,directors,writers,studio,year,release_date,production_budget,domestic_gross,worldwide_gross,foreign_gross,action,adventure,animation,biography,comedy,crime,documentary,drama,family,fantasy,history,horror,music,musical,mystery,romance,sci_fi,sport,thriller,war,western
Carrie,100.0,"['Drama', 'Horror']",5.9,125424.0,nm0005303,"nm0169548,nm2630745,nm0000175",SGem,2013,2013-10-18,30000000.0,35266619.0,82409520.0,47142901.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
The Hunger Games: Catching Fire,146.0,"['Action', 'Adventure', 'Sci-Fi']",7.5,575455.0,nm1349376,"nm0064479,nm1578335,nm1056741",LGF,2013,2013-11-22,130000000.0,424668047.0,864868047.0,440200000.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
The Hunger Games: Mockingjay - Part 1,123.0,"['Action', 'Adventure', 'Sci-Fi']",6.6,379050.0,nm1349376,"nm0185976,nm0834960,nm1056741",LGF,2014,2014-11-21,125000000.0,337135885.0,766575131.0,429439246.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
The Hunger Games: Mockingjay - Part 2,137.0,"['Action', 'Adventure', 'Sci-Fi']",6.6,252384.0,nm1349376,"nm0185976,nm0834960,nm1056741",LGF,2015,2015-11-20,160000000.0,281723902.0,648986787.0,367262885.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Sex Tape,94.0,"['Comedy', 'Romance']",5.1,100520.0,nm0440458,"nm1180074,nm0781981,nm0831557",Sony,2014,2014-07-18,40000000.0,38543473.0,126069509.0,87526036.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Noah,138.0,"['Action', 'Adventure', 'Drama']",5.8,229326.0,nm0004716,"nm0004716,nm0359504",Par.,2014,2014-03-28,130000000.0,101200044.0,352831065.0,251631021.0,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
The Hitman's Bodyguard,118.0,"['Action', 'Comedy', 'Thriller']",6.9,161764.0,nm0400850,nm4468296,LG/S,2017,2017-08-18,30000000.0,75468583.0,172778667.0,97310084.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
American Assassin,112.0,"['Action', 'Thriller']",6.2,57793.0,nm0191147,"nm0771496,nm3360218,nm0001880,nm0380980,nm2064770",LGF,2017,2017-09-15,63000000.0,36249674.0,68310140.0,32060466.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Tomorrowland,130.0,"['Action', 'Adventure', 'Family']",6.4,161343.0,nm0083348,"nm0511541,nm0083348,nm2701804",BV,2015,2015-05-22,170000000.0,93436322.0,206627518.0,113191196.0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Father Figures,113.0,"['Adventure', 'Comedy', 'Drama']",5.5,14373.0,nm0003394,nm3675159,WB,2017,2017-12-22,25000000.0,17501244.0,21038441.0,3537197.0,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Compliance,90.0,"['Biography', 'Crime', 'Drama']",6.4,28703.0,nm0957505,nm0957505,Magn.,2012,2012-08-17,270000.0,319285.0,830700.0,511415.0,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
A Most Wanted Man,122.0,"['Crime', 'Drama', 'Thriller']",6.8,67914.0,nm0179221,"nm0100597,nm0494170,nm0180508",RAtt.,2014,2014-07-25,15000000.0,17237855.0,36068890.0,18831035.0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
King Arthur: Legend of the Sword,126.0,"['Action', 'Adventure', 'Drama']",6.8,169054.0,nm0005363,"nm1703612,nm0005363,nm0927880,nm0229694",WB,2017,2017-05-12,175000000.0,39175066.0,139630336.0,100455270.0,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
The Best of Me,118.0,"['Drama', 'Romance']",6.7,59750.0,nm0001355,"nm0817023,nm3391497,nm0328987",Rela.,2014,2014-10-17,26000000.0,26766213.0,41059418.0,14293205.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
The Neon Demon,117.0,"['Horror', 'Thriller']",6.2,72359.0,nm0716347,"nm0716347,nm6890017,nm6031291",BG,2016,2016-06-24,7500000.0,1333124.0,3559803.0,2226679.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
Rules Don't Apply,127.0,"['Comedy', 'Drama', 'Romance']",5.7,7794.0,nm0000886,"nm0000886,nm0325743",Fox,2016,2016-11-23,26700000.0,3652206.0,3871448.0,219242.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
Victor Frankenstein,110.0,"['Drama', 'Horror', 'Sci-Fi']",6.0,47492.0,nm0006476,"nm0484840,nm0791217",Fox,2015,2015-11-25,40000000.0,5775076.0,31124367.0,25349291.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
Rush,123.0,"['Action', 'Biography', 'Drama']",8.1,393437.0,nm0000165,nm0604948,Uni.,2013,2013-09-20,38000000.0,26947624.0,98230839.0,71283215.0,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
The Good Dinosaur,93.0,"['Adventure', 'Animation', 'Comedy']",6.7,91465.0,nm0812307,"nm0677037,nm0812307,nm4402755,nm0498834,nm1626375,nm0373282,nm2937122",BV,2015,2015-11-25,187500000.0,123087120.0,333771037.0,210683917.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Thor: The Dark World,112.0,"['Action', 'Adventure', 'Fantasy']",6.9,540996.0,nm0851930,"nm1236653,nm1321655,nm1321656,nm0668309,nm0734441,nm0498278,nm1293367,nm0456158,nm1277476",BV,2013,2013-11-08,150000000.0,206362140.0,644602516.0,438240376.0,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Geostorm,109.0,"['Action', 'Sci-Fi', 'Thriller']",5.3,78287.0,nm0002041,"nm0002041,nm0349935",WB,2017,2017-10-20,100000000.0,33700160.0,220796009.0,187095849.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
Pitch Perfect,112.0,"['Comedy', 'Music', 'Romance']",7.2,256565.0,nm0601337,"nm0134224,nm3015467",Uni.,2012,2012-09-28,17000000.0,65001093.0,116044347.0,51043254.0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
The Angry Birds Movie,97.0,"['Action', 'Animation', 'Comedy']",6.3,69624.0,"nm0443505,nm0717678","nm0900140,nm4678928,nm2039903,nm2805697",Sony,2016,2016-05-20,73000000.0,107509366.0,352327887.0,244818521.0,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Cloudy with a Chance of Meatballs 2,95.0,"['Adventure', 'Animation', 'Comedy']",6.4,81010.0,"nm0970606,nm2329165","nm1106214,nm0197855,nm0326246,nm0520488,nm0588087,nm2360213,nm2360861",Sony,2013,2013-09-27,78000000.0,119793567.0,274392649.0,154599082.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Robot & Frank,89.0,"['Comedy', 'Crime', 'Drama']",7.1,59229.0,nm1500577,nm1755986,Gold.,2012,2012-08-17,2500000.0,3317468.0,4934356.0,1616888.0,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Chernobyl Diaries,86.0,"['Horror', 'Mystery', 'Thriller']",5.0,60304.0,nm0662086,"nm2305431,nm1139317,nm0886749",WB,2012,2012-05-25,1000000.0,18119640.0,42411721.0,24292081.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
"For a Good Time, Call...",85.0,['Comedy'],6.0,14990.0,nm1637474,"nm4561763,nm1601643",Focus,2012,2012-08-31,850000.0,1251749.0,1386088.0,134339.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Hell Fest,89.0,['Horror'],5.5,8662.0,nm0687427,"nm3466037,nm1397455,nm1427602,nm3716185,nm0839812,nm4868455",LGF,2018,2018-09-28,5500000.0,11107431.0,18119231.0,7011800.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Machete Kills,107.0,"['Action', 'Crime', 'Sci-Fi']",5.6,69968.0,nm0001675,"nm2040359,nm0001675,nm0735420",ORF,2013,2013-10-11,20000000.0,8008161.0,18273009.0,10264848.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Neighbors,97.0,['Comedy'],6.3,266020.0,nm0831557,"nm1157527,nm1895993",Uni.,2014,2014-05-09,18000000.0,150086800.0,270944428.0,120857628.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
War Dogs,114.0,"['Comedy', 'Crime', 'Drama']",7.1,154029.0,nm0680846,"nm0157787,nm0680846,nm1429512,nm0493225",WB,2016,2016-08-19,50000000.0,43034523.0,86234503.0,43199980.0,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
The 33,127.0,"['Biography', 'Drama', 'History']",6.9,32263.0,nm0726638,"nm1209140,nm1258965,nm0859241,nm1433580,nm5203976",WB,2015,2015-11-13,25000000.0,12227722.0,28400715.0,16172993.0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
No Good Deed,84.0,"['Action', 'Crime', 'Drama']",5.6,16045.0,nm0589284,nm1350938,SGem,2014,2014-09-12,13200000.0,52543632.0,54323210.0,1779578.0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Guardians of the Galaxy,121.0,"['Action', 'Adventure', 'Comedy']",8.1,948394.0,nm0348181,"nm3238648,nm0314153,nm0562554,nm0348181,nm2270979,nm3966115,nm5037683,nm2757098,nm0317493,nm4160687,nm1921680",BV,2014,2014-08-01,170000000.0,333172112.0,770867516.0,437695404.0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The Smurfs 2,105.0,"['Adventure', 'Animation', 'Comedy']",5.4,34229.0,nm0331532,"nm0826425,nm0918955,nm0771065,nm0740115,nm0456732,nm0678963",Sony,2013,2013-07-31,110000000.0,71017784.0,348547523.0,277529739.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
All Is Lost,106.0,"['Action', 'Adventure', 'Drama']",6.9,70888.0,nm1170855,nm1170855,RAtt.,2013,2013-10-18,8500000.0,6263670.0,10386814.0,4123144.0,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Diary of a Wimpy Kid: Dog Days,94.0,"['Comedy', 'Family']",6.3,19571.0,nm0101047,"nm0285379,nm0938645,nm2732149",Fox,2012,2012-08-03,22000000.0,49008662.0,77229695.0,28221033.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Mama,100.0,"['Horror', 'Thriller']",6.2,158487.0,nm0615592,"nm0615592,nm1953833,nm0189232",Uni.,2013,2013-01-18,15000000.0,71628180.0,148095566.0,76467386.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
Identity Thief,111.0,"['Adventure', 'Comedy', 'Crime']",5.7,115624.0,nm1164861,"nm0563301,nm1087085",Uni.,2013,2013-02-08,35000000.0,134506920.0,175361578.0,40854658.0,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Non-Stop,106.0,"['Action', 'Mystery', 'Thriller']",7.0,234717.0,nm1429471,"nm1622147,nm1496753,nm0257513",Uni.,2014,2014-02-28,50000000.0,91742160.0,222383055.0,130640895.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
12 Years a Slave,134.0,"['Biography', 'Drama', 'History']",8.1,577301.0,nm2588606,"nm0725983,nm1185849",FoxS,2013,2013-10-18,20000000.0,56671993.0,181025343.0,124353350.0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
The Finest Hours,117.0,"['Action', 'Drama', 'History']",6.8,55981.0,nm0318916,"nm0798788,nm0848496,nm2053216,nm4648803,nm4634203",BV,2016,2016-01-29,70000000.0,27569558.0,49252761.0,21683203.0,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
The Last Exorcism Part II,88.0,"['Drama', 'Horror', 'Thriller']",4.0,15124.0,nm1424878,"nm3227090,nm1424878,nm1428204,nm0348640",CBS,2013,2013-03-01,4000000.0,15179303.0,25448707.0,10269404.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
Flatliners,109.0,"['Drama', 'Horror', 'Mystery']",5.2,33752.0,nm0649117,"nm0276823,nm1618286",Sony,2017,2017-09-29,20000000.0,16883115.0,45173738.0,28290623.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
The Gambler,111.0,"['Crime', 'Drama', 'Thriller']",6.0,59995.0,nm1012501,"nm1184258,nm0864812",Par.,2014,2014-12-10,25000000.0,33680992.0,38718031.0,5037039.0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
Inside Llewyn Davis,104.0,"['Drama', 'Music']",7.5,123759.0,"nm0001054,nm0001053","nm0001054,nm0001053",CBS,2013,2013-12-06,11000000.0,13248209.0,32943247.0,19695038.0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
Side Effects,106.0,"['Crime', 'Drama', 'Mystery']",7.1,168466.0,nm0001752,nm1994243,ORF,2013,2013-02-08,30000000.0,32172757.0,66742138.0,34569381.0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
Point Break,114.0,"['Action', 'Crime', 'Sport']",5.3,53802.0,nm0179697,"nm0934483,nm0004488,nm0407717",WB,2015,2015-12-25,100000000.0,28782481.0,126704591.0,97922110.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
13 Sins,93.0,"['Horror', 'Thriller']",6.3,29550.0,nm0821844,"nm0083547,nm0821844,nm1840848,nm2636866",RTWC,2014,2014-04-18,4000000.0,9134.0,47552.0,38418.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
Holy Motors,115.0,"['Drama', 'Fantasy']",7.1,36874.0,nm0136021,nm0136021,IM,2012,2012-10-17,4000000.0,641054.0,4230426.0,3589372.0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
Steve Jobs,122.0,"['Biography', 'Drama']",7.2,138668.0,nm0000965,"nm0815070,nm0410596",Uni.,2015,2015-10-09,30000000.0,17766658.0,35579007.0,17812349.0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Barfi!,151.0,"['Comedy', 'Drama', 'Romance']",8.1,68941.0,nm1397301,"nm1397301,nm6215655,nm1821635",UTV,2012,2012-09-14,4600000.0,2804874.0,36751984.0,33947110.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
The Best Man Holiday,123.0,"['Comedy', 'Drama']",6.7,13967.0,nm0002700,nm0002700,Uni.,2013,2013-11-15,17000000.0,70525195.0,72835710.0,2310515.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Trouble with the Curve,111.0,"['Drama', 'Sport']",6.8,56129.0,nm0520749,nm4720384,WB,2012,2012-09-21,60000000.0,35763137.0,47818913.0,12055776.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
The Imitation Game,114.0,"['Biography', 'Drama', 'Thriller']",8.0,620834.0,nm0878763,"nm2441699,nm0388132",Wein.,2014,2014-11-28,15000000.0,91125143.0,227740463.0,136615320.0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
Captain Underpants: The First Epic Movie,89.0,"['Action', 'Animation', 'Comedy']",6.2,21903.0,nm1659741,"nm0831557,nm2438127,nm1659741",Fox,2017,2017-06-02,38000000.0,73921000.0,126577874.0,52656874.0,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Assassin's Creed,115.0,"['Action', 'Adventure', 'Sci-Fi']",5.8,167110.0,nm2355933,"nm2078681,nm0177836,nm0171651,nm1172727,nm1817726,nm2493380",Fox,2016,2016-12-21,125000000.0,54647948.0,240759682.0,186111734.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
